"콘텐츠 ID
","사용유무
",화장실명,"서브카테고리 명
","시군
","구명
","새주소[도로명 주소]
",지번주소,키워드,"다국어
",경도,위도,"공간객체타입
","라인 색상
","라인 패턴
","라인두께
","전화번호
","웹URL
","동영상 웹 링크 URL
","음성파일 웹 링크 URL
","사진 정보1[URL or 파일명]
","사진 정보2[URL or 파일명]
","사진 정보3[URL or 파일명]
","사진 정보4[URL or 파일명]
","사진 정보5[URL or 파일명]
","상세 제목1
","상세 내용1
","상세 제목2
","상세 내용2
","상세 제목3
","상세 내용3
","상세 제목4
","상세 내용4
","상세 제목5
","상세 내용5
","상세 제목6
","상세 내용6
","상세 제목7
","상세 내용7
","상세 제목8
","상세 내용8
","상세 제목9
","상세 내용9
","상세 제목10
","상세 내용10
","상세 제목11
","상세 내용11
","상세 제목12
","상세 내용12
","상세 제목13
","상세 내용13
","상세 제목14
","상세 내용14
","상세 제목15
","상세 내용15
","상세 제목16
","상세 내용16
","상세 제목17
","상세 내용17
","상세 제목18
","상세 내용18
","상세 제목19
","상세 내용19
","상세 제목20
","상세 내용20
","시계열 시작 일자
","시계열 종료 일자
"
restgu19_0054,Y,엠에스주유소,정시,,영등포구,대림로 230,영등포구 대림동 664-18,,KOR,126.897439200,37.501298831,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0053,Y,SK네트웍스㈜당산주유소,정시,,영등포구,영중로 169,영등포구 영등포동8가 86,,KOR,126.905399327,37.531504524,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0052,Y,SK네트웍스㈜신길동주유소,정시,,영등포구,영등포로 348,영등포구 신길동 50-8,,KOR,126.916990554,37.515322632,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0051,Y,SK네트웍스㈜ 남부주유소,정시,,영등포구,경인로 822,영등포구 영등포동 426-90,,KOR,126.904473213,37.515335042,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0050,Y,세화주유소,정시,,영등포구,신길로 137,영등포구 신길동 252-9,,KOR,126.910059888,37.504608699,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0049,Y,대성산업㈜ 대영주유소,정시,,영등포구,국회대로 632,영등포구 영등포동7가 62-13,,KOR,126.904099732,37.525459063,1,#0000ff,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0048,Y,㈜신세기오일 광장주유소,정시,,영등포구,국회대로62길 7,영등포구 여의도동 17-4,,KOR,126.916353566,37.527651420,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0047,Y,SK 경일주유소,정시,,영등포구,국회대로 746,영등포구 여의도동 17-2,,KOR,126.916022993,37.527988840,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0046,Y,㈜한진 여의도주유소,정시,,영등포구,국회대로 786,영등포구 여의도동 14,,KOR,126.919559426,37.530292898,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0045,Y,현대오일뱅크㈜ 직영여의도현대주유소,정시,,영등포구,국회대로 794,영등포구 여의도동 13-11,,KOR,126.920372497,37.530789397,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0044,Y,양평주유소,정시,,영등포구,양평로 141,영등포구 양평동5가 37,,KOR,126.892204256,37.538437748,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0043,Y,제2한강주유소,정시,,영등포구,선유로 260,영등포구 양평동4가 28,,KOR,126.897936781,37.535529916,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0042,Y,GS칼텍스㈜ 직영 기린점,정시,,영등포구,선유로 270,영등포구 양평동4가 159-1,,KOR,126.898850876,37.536235574,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0041,Y,삼미상사㈜ 영등포주유소,정시,,영등포구,선유로 114,영등포구 양평동1가 105,,KOR,126.890829090,37.524091445,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0040,Y,경덕주유소,정시,,영등포구,여의대방로23길 2,영등포구 신길동 4214,,KOR,126.919775025,37.498391225,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0039,Y,보라주유소,정시,,영등포구,영등포로 399,영등포구 신길동 70-1,,KOR,126.922715117,37.513534070,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0038,Y,GS칼텍스㈜ 직영 신길점,정시,,영등포구,신길로 74,영등포구 신길동 3632-2,,KOR,126.908711531,37.499054064,1,#0000ff,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0037,Y,㈜대림에너지,정시,,영등포구,가마산로 414,영등포구 신길동 355-545,,KOR,126.902848678,37.503823301,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0036,Y,한성주유소,정시,,영등포구,여의대방로 227,영등포구 신길동 1155,,KOR,126.922882903,37.507201334,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0035,Y,신평화주유소,정시,,영등포구,가마산로 554,영등포구 신길동 1824,,KOR,126.917618335,37.503974110,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0034,Y,대방주유소,정시,,영등포구,여의대방로 159,영등포구 신길동 623,,KOR,126.920523035,37.501380289,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0033,Y,미림주유소,정시,,영등포구,여의대방로 147,영등포구 신길동 505,,KOR,126.919998649,37.500308191,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0032,Y,매봉주유소,정시,,영등포구,도신로 248,영등포구 신길동 100-10,,KOR,126.918312604,37.513089653,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0031,Y,한일주유소,정시,,영등포구,도림로 486,영등포구 문래동3가 76-3,,KOR,126.889799702,37.516957782,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0030,Y,화일주유소,정시,,영등포구,도림로 415,영등포구 문래동2가 1-1,,KOR,126.896836121,37.513239406,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0029,Y,모드니주유소,정시,,영등포구,경인로 789,영등포구 문래동3가 8-17,,KOR,126.900826677,37.514753413,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0028,Y,㈜강서오일,정시,,영등포구,도신로 151,영등포구 도림동 71,,KOR,126.908218652,37.510020768,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0027,Y,도림주유소,정시,,영등포구,도림로 343,영등포구 도림동 243-2,,KOR,126.900217184,37.507760396,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0026,Y,대청주유소,정시,,영등포구,가마산로 328,영등포구 대림동 776-3,,KOR,126.895740531,37.498546988,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0025,Y,대림주유소,정시,,영등포구,도림로 157,영등포구 대림동 710-12,,KOR,126.898978506,37.494588725,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0024,Y,㈜안국에너지 동신주유소,정시,,영등포구,시흥대로 595,영등포구 대림동 994-1,,KOR,126.903523051,37.486039092,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0023,Y,버드나룻길주유소,정시,,영등포구,버드나루로 111,영등포구 당산동 121-106,,KOR,126.907853076,37.528017558,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0022,Y,대일주유소,정시,,영등포구,영등포로 168,영등포구 당산동1가 5-5,,KOR,126.900044360,37.520489713,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공중,개방시간,업무시간,소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0021,Y,민원봉사실화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 산 159-1,,KOR,126.918400120,37.505205078,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0020,Y,검사장화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 산 159-1,,KOR,126.918400120,37.505205078,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0019,Y,병무연수원,정시,,영등포구,여의대방로43길 13,영등포구 신길동 896,,KOR,126.919782585,37.506224226,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0018,Y,서울지방병무청화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 893,,KOR,126.920347369,37.505555461,1,#0000FF,L,,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,,편의시설,손건조기 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0017,Y,군지원센터화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 893,,KOR,126.920347369,37.505555461,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,손건조기4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0016,Y,본관화장실,정시,,영등포구,여의대방로43길 13,영등포구 신길동 산 159-1,,KOR,126.918400120,37.505205078,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,,편의시설,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0015,Y,신길119안전센터,정시,,영등포구,영등포로84길 31,영등포구 신길동 454-11,,KOR,126.922174765,37.510455767,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0014,Y,대림119안전센터,정시,,영등포구,도림로 212,영등포구 신길동 440-61,,KOR,126.904088728,37.497334391,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0013,Y,당산119안전센터,정시,,영등포구,양평로 70-1,영등포구 당산동6가 339-7,,KOR,126.899183073,37.535490668,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0012,Y,여의도119안전센터,정시,,영등포구,의사당대로 162,영등포구 여의도동 48-3,,KOR,126.927866095,37.517224891,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0011,Y,영등포소방서,정시,,영등포구,문래로 197,영등포구 영등포동4가 99,,KOR,126.903988312,37.518421983,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,손건조기1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0010,Y,당산2동주민센터,정시,,영등포구,당산로 235,영등포구 당산동6가 305-4,,KOR,126.902138444,37.534743420,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,손건조기2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0009,Y,선유정보문화도서관,정시,,영등포구,선유로43가길 10-8,영등포구 양평동3가 88-1,,KOR,126.892920575,37.533329270,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공용시설,장애인화장실,가능,편의시설,손건조기 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0008,Y,문래정보문화도서관,정시,,영등포구,문래로20길 49,영등포구 문래동3가,,KOR,126.890876909,37.516851234,1,#0000FF,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공용시설,장애인화장실,가능,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0007,Y,대림정보문화도서관,정시,,영등포구,도신로 27,영등포구 대림동 608-2,,KOR,126.896061195,37.504315713,1,#0000ff,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공용시설,장애인화장실,가능,편의시설,손건조기 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
restgu19_0006,Y,영등포구선거관리위원회 화장실,정시,,영등포구,버드나루로 114,영등포구 당산동 121-103,,KOR,126.908313368,37.528292949,1,#0000ff,L,0,02-2670-3503,,,,,,,,,유형,공공개방,개방시간,업무시간,소재지 용도,공공청사,장애인화장실,가능,편의시설,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:영등포구청 청소과,02-2670-3503,,
