구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,화장실설치장소유형,오물처리방식,비상벨설치여부,비상벨설치장소,화장실여부,설치여부,기저귀교환대장소,리모델링연월,데이터기준일자
공중화장실,임진각 평화랜드 화장실,경기도 파주시 문산읍 임진각로 148-33,경기도 파주시 문산읍 임진각로 148-33,Y,4,5,1,0,1,1,9,1,1,파주도시관광공사,031-954-0025,24시간,,37.8902974859,126.7422374121,N,N,N,N,N,N,N,N,,2022-02-15
이동화장실,임진각관광안내소,경기도 파주시 문산읍 임진각로 148-53,경기도 파주시 문산읍 임진각로 148-53,N,4,3,1,1,0,1,14,2,1,파주도시관광공사,031-954-0025,24시간,,37.8904296618,126.7403709312,N,N,N,N,N,N,N,N,,2022-02-15
공중화장실,임진각주차장(평화축전화장실),경기도 파주시 문산읍 임진각로 148-73,경기도 파주시 문산읍 임진각로 148-73,N,5,6,1,1,1,1,11,1,1,파주도시관광공사,031-954-0025,24시간,,37.8914474615,126.7402694900,N,N,N,N,N,N,N,N,,2022-02-15
공중화장실,임진강역,경기도 파주시 문산읍 임진각로 115,경기도 파주시 문산읍 임진각로 115,Y,3,3,1,0,0,0,6,1,0,한국철도공사,031-954-1074,19시간,,37.8885615086,126.7469975099,N,N,N,N,N,N,N,N,,2022-02-15
공중화장실,임진강주유소,경기도 파주시 월롱면 통일로 975,"경기도 파주시 월롱면 통일로 975 (위전리, 임진강주유소)",N,1,2,0,0,0,0,1,0,0,주유소,,:~:,,37.7960037536,126.7914287367,N,N,N,N,N,N,N,N,,2022-02-15
공중화장실,임진강폭포리조트,경기도 파주시 파평면 청송로 550,"경기도 파주시 파평면 청송로 550 (덕천리, (주)임진각폭포리조트)",N,4,7,0,0,0,0,8,0,0,임진강폭포리조트,,:~:,,37.9377754310,126.8703675585,N,N,N,N,N,N,N,N,,2022-02-15
공중화장실,자운서원1,경기도 파주시 법원읍 자운서원로 204,"경기도 파주시 법원읍 자운서원로 204 (동문리, 자운서원)",N,1,2,0,0,0,0,3,0,0,문화예술과,,:~:,,37.8661350846,126.8709890093,N,N,N,N,N,N,N,N,,2022-02-15
공중화장실,자운서원2,경기도 파주시 법원읍 자운서원로 204,"경기도 파주시 법원읍 자운서원로 204 (동문리, 자운서원)",N,3,8,0,0,0,0,10,0,0,문화예술과,,:~:,,37.8661350846,126.8709890093,N,N,N,N,N,N,N,N,,2022-02-15
개방화장실,자유로휴게소,경기도 파주시 자유로 2210,경기도 파주시 자유로 2210(문발동),Y,9,18,0,0,0,0,27,0,0,관리사무소,,24시간,,37.6995649456,126.6842895956,N,N,N,N,N,N,N,N,,2022-02-15
공중화장실,올림픽기념관 1층-공연장,경기도 안산시 단원구 적금로 202,경기도 안산시 단원구 고잔동 604,N,6,8,1,0,0,0,9,1,0,안산도시공사 수영레저부,031-481-4900,06:00~22:00,,37.3261656358,126.8274798975,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,상록구청1층 화장실,경기도 안산시 상록구 석호로 110,경기도 안산시 상록구 사동 1585,N,2,3,1,1,1,1,6,1,1,상록구청 행정지원과,031-481-5179,09:00~18:00,,37.3013305450,126.8464090805,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,성포예술광장2,경기도 안산시 상록구 예술광장로 70,경기도 안산시 상록구 성포동 593-39번지,N,2,2,0,0,0,0,2,0,0,상록구청 도시주택과,031-481-5415,00:00~24:00,,37.3275256463,126.8449632055,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,에코타운,경기도 부천시 중동로254번길 16,경기도 부천시 중동 1151-1 에코타워,Y,3,0,0,0,0,0,0,0,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5021479353,126.7698117947,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,메트로팰리스2차B동,경기도 부천시 중동로248번길 44,경기도 부천시 중동 1145-1 매트로펠리스Ⅱ-B,N,1,2,1,1,0,0,2,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5012370699,126.7711895909,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,메트로팰리스2차A,,경기도 부천시 중동 1145 매트로펠리스 Ⅱ-A,N,1,1,1,0,0,0,1,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,,,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,중동로주유소,경기도 부천시 중동로 369,경기도 부천시 약대동 128-4 중앙석유(주)직영중동주유소,N,2,2,0,0,0,0,1,0,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5129370315,126.7698085290,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,부천원미경찰서,경기도 부천시 조마루로311번길 84,경기도 부천시 중동 1105 부천원미경찰서,N,2,3,1,1,0,0,1,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5024645883,126.7773322693,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,중2동우체국,경기도 부천시 조마루로 254,경기도 부천시 중동 1184-2 부천시중2동우체국,Y,1,1,0,0,0,0,0,0,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.4978338075,126.7718109406,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,중1주민지원센터,,경기도 부천시 중동 1184 중1주민지원센터,N,0,2,1,0,0,0,1,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,,,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,중3주민지원센터,경기도 부천시 옥산로113번길 39,경기도 부천시 중동 1078-4 중3주민지원센터,N,0,2,1,0,0,0,2,0,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5037398408,126.7780440613,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,중2주민지원센터,경기도 부천시 심중로119번길 8,경기도 부천시 중동 1192-2 중2주민지원센터,N,0,1,1,1,0,0,1,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.4939822853,126.7699026157,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,태광주유소,경기도 부천시 신흥로 330,경기도 부천시 약대동 173-4,N,2,2,0,0,0,0,1,0,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5130436266,126.7754085234,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,연안빌딩,경기도 부천시 신흥로 252,경기도 부천시 중동 1061-1,N,1,2,0,0,0,0,3,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5062046171,126.7757688014,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,스마튼병원,경기도 부천시 신흥로 240,경기도 부천시 중동 1061-6 스마튼병원,N,2,2,0,0,0,0,2,0,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5049897432,126.7760860159,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,트리플타워B,경기도 부천시 신흥로 201,경기도 부천시 중동 1140-3 트리플 타워 B,N,1,1,1,1,0,0,1,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5015916567,126.7760848854,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,트리플타워C,경기도 부천시 신흥로 199,경기도 부천시 중동 1140-4 트리플 타워C,N,1,1,1,1,0,0,1,1,0,경기도 부천시 신경기도 부천시 중동 환경건축과,032-625-5653,24시간,,37.5012585937,126.7761559818,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,계남공원,경기도 부천시 송내대로 262,경기도 부천시 중동 1030-2,N,1,2,1,0,0,0,2,1,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.5065795866,126.7592011331,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,청실어린이공원,경기도 부천시 심중로119번길 18,경기도 부천시 중동 1192,N,2,2,1,0,0,0,2,0,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.4940064570,126.7694385744,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,원골어린이공원,,경기도 부천시 약대동 203,N,2,1,0,0,0,0,3,0,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.5107052319,126.7721270176,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,벌막공원,경기도 부천시 옥산로 15,경기도 부천시 중동 1100-1,N,2,3,1,0,0,0,2,1,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.4953978813,126.7802624488,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,약대주유소,경기도 부천시 신흥로 365,경기도 부천시 내동 55,N,1,1,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,00:00-23:50,,37.5160867302,126.7748472633,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,내동지구대,경기도 부천시 신흥로 411,경기도 부천시 삼정동 196,Y,0,1,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,24시간,,37.5204405934,126.7749069749,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,부천고속주유소,경기도 부천시 신흥로 434,경기도 부천시 내동 72,N,1,2,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,00:00-23:50,,37.5223666612,126.7759181478,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,오정119안전센터,경기도 부천시 신흥로 499,경기도 부천시 오정동 428-48,N,2,3,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,24시간,,37.5277572091,126.7774731205,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,부천IC충전소,경기도 부천시 신흥로441번길 8,경기도 부천시 삼정동 97-3,N,2,2,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,00:00-23:40,,37.5232660091,126.7755925864,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,KVC,경기도 부천시 신흥로511번길 165,경기도 부천시 오정동 805-3,N,2,2,0,0,0,0,2,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,07:00-19:00,,37.5304115035,126.7693892126,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,남경주유소,경기도 부천시 오정로 191,경기도 부천시 내동 219-14,N,1,2,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,05:00-23:00,,37.5264582672,126.7817409349,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,오정주유소,경기도 부천시 오정로 234,경기도 부천시 오정동 555-1,Y,1,1,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,00:00-23:50,,37.5285884379,126.7852063218,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,신오빌딩,경기도 부천시 오정로 250,경기도 부천시 오정동 543,N,2,2,0,0,0,0,2,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,24시간,,37.5295518827,126.7865326187,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,㈜한석상사 한석제일주유소,경기도 부천시 오정로 86,경기도 부천시 삼정동 24-1,N,2,2,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,05:00-22:00,,37.5256200054,126.7699791675,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,발리노래방건물,경기도 부천시 원종로 51,경기도 부천시 원종동 277-10,Y,1,2,0,0,0,0,2,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,24시간,,37.5242480949,126.8055389828,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,좋은약국,경기도 부천시 원종로 7,경기도 부천시 원종동 206-3,Y,1,2,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,24시간,,37.5242472241,126.8008085141,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,남양빌딩,경기도 부천시 원종로23번길 39,경기도 부천시 원종동 208-20,N,1,1,0,0,0,0,1,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,24시간,,37.5258521540,126.8024232075,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,원종1주민지원센터,경기도 부천시 원종로51번길 43,경기도 부천시 원종동 233-3,N,2,1,0,0,0,0,2,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,09:00-18:00,,37.5259424656,126.8055119584,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,㈜삼정주유소,경기도 부천시 중동로 447,경기도 부천시 삼정동 297,N,2,2,0,0,0,0,2,0,0,경기도 부천시 오정동 환경건축과,032-625-7344,00:00-23:50,,37.5199565470,126.7694911697,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,유하메디빌딩,경기도 부천시 역곡로 482,경기도 부천시 고강동 348-1,N,1,2,0,0,0,0,2,0,0,경기도 부천시 성곡동 환경건축과,032-625-7143,09:00-19:00,,37.5276462803,126.8163722300,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,부천우리병원,경기도 부천시 소사로 726,경기도 부천시 원종동 373,N,2,2,1,0,0,0,2,1,0,경기도 부천시 성곡동 환경건축과,032-625-7143,09:00-18:00,,37.5208570225,126.8051969729,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,고리울청소년문화의집,경기도 부천시 고강로132번길 28,경기도 부천시 고강동 364-2,N,1,2,1,1,0,0,1,1,0,경기도 부천시 성곡동 환경건축과,032-625-7143,10:00-21:00,,37.5300660231,126.8186476624,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,부천물박물관,경기도 부천시 길주로 691,경기도 부천시 작동 산60-8,N,4,4,1,0,0,1,7,1,1,경기도 부천시 성곡동 환경건축과,032-625-7143,09:00-18:00,,37.5072921216,126.8192997273,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,고강동우체국,경기도 부천시 고리울로8번길 21,경기도 부천시 고강동 371-8,Y,2,2,0,0,0,0,0,0,0,경기도 부천시 성곡동 환경건축과,032-625-7143,09:00-18:00,,37.5268387787,126.8170133698,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,역곡현대주유소,경기도 부천시 경인로 473,경기도 부천시 괴안동 111-47,N,2,2,0,0,0,0,1,0,0,경기도 부천시 범안동 환경건축과,032-625-6523,24시간,,37.4830354471,126.8081035932,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,활터어린이공원,,경기도 부천시 심곡본동 530-379,N,0,2,1,0,0,0,1,1,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.4793482617,126.7850780141,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,윗소사어린이공원,경기도 부천시 소사로177번길 19,경기도 부천시 소사본동 179 윗소사 어린이공원,N,0,0,1,0,0,1,1,1,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.4740590697,126.7945698887,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,산새체육공원,,경기도 부천시 소사본동 산74-4 일원,N,3,5,1,0,1,0,7,1,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.4737888180,126.7898534806,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,버들공원,경기도 부천시 옥길로56번길 140,경기도 부천시 옥길동 752-1 근린공원 2호 관리사무소 및 공중화장실,N,3,4,2,0,0,0,9,2,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.4610621569,126.8255499118,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,산들역사문화공원,경기도 부천시 범안로 225-2,경기도 부천시 옥길동 773,N,3,2,1,0,0,0,5,1,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.4626622705,126.8138434288,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,바람모퉁이어린이공원,,경기도 부천시 작동 390,N,1,2,0,0,0,0,2,1,0,경기도 부천시청 공원관리과,032-625-4846,24시간,,37.5119584605,126.8075705295,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,전원2단지어린이공원,,경기도 부천시 작동 344 전원2공원,N,1,2,0,0,1,0,1,1,1,경기도 부천시청 공원관리과,032-625-4846,24시간,,,,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,괴안119안전센터,경기도 부천시 부광로8번길 49,경기도 부천시 괴안동 108-2,Y,0,1,0,0,0,0,2,0,0,경기도 부천시 범안동 환경건축과,032-625-6523,9시간,,37.4827155862,126.8104365400,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,홈플러스 소사점,경기도 부천시 경인로 532,경기도 부천시 괴안동 129-1 HOME PLUS 소사점,N,4,4,1,0,0,0,8,1,0,경기도 부천시 범안동 환경건축과,032-625-6523,12시간,,37.4848653743,126.8143190732,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,소사로우체국,경기도 부천시 소사로 88,경기도 부천시 소사본동 404-2,Y,1,0,0,1,0,0,1,0,0,경기도 부천시 소사본동 환경건축과,032-625-6313,09:00-18:00,,37.4666384718,126.7986992792,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,태형닥트,경기도 부천시 경인로 371,경기도 부천시 소사본동 52-2,Y,2,2,0,0,0,0,2,0,0,경기도 부천시 소사본동 환경건축과,032-625-6313,00:00-23:50,,37.4824108733,126.7969683967,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,대유빌딩,경기도 부천시 경인로304번길 9,경기도 부천시 소사본동 88-39,Y,2,1,0,0,0,0,2,0,0,경기도 부천시 소사본동 환경건축과,032-625-6313,09:00-19:00,,37.4820410711,126.7893937907,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,SS빌딩,경기도 부천시 소사로 124,경기도 부천시 소사본동 319-1,N,2,2,0,0,0,0,2,0,0,경기도 부천시 소사본동 환경건축과,032-625-6313,00:00-23:50,,37.4695032148,126.7969196727,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,럭키주유소,경기도 부천시 소사로 221,경기도 부천시 소사본동 140-15,N,2,2,0,0,0,0,2,0,0,경기도 부천시 소사본동 환경건축과,032-625-6313,00:00-23:50,,37.4779393244,126.7953137998,N,N,N,N,N,N,N,N,,2022-04-12
공중화장실,삼송도서관 2층,경기도 고양시 덕양구 덕수천1로 73,경기도 고양시 덕양구 덕수천 1로 73,N,2,2,0,0,0,0,4,0,0,고양시 덕양구청,,16시간,,37.6488653963,126.8848420219,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,고양경찰서 별관 1층 화장실,경기도 고양시 덕양구 화중로 12,경기도 고양시 덕양구 화중로 12(고양경찰서),N,3,4,1,0,0,0,3,1,0,고양경찰서,,09:00~18:00,,37.6287093385,126.8298175280,N,N,N,N,N,N,N,N,,2022-04-08
개방화장실,삼영타운,경기도 안산시 단원구 광덕대로 151,경기도 안산시 단원구 고잔동 708-2 삼영타운,N,3,4,1,0,0,0,3,1,0,삼영타운 관리사무소,031-405-5967,00:00~24:00,2002-07,37.3101299283,126.8290333569,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,삼성화재,경기도 안산시 단원구 광덕대로 259,경기도 안산시 단원구 고잔동 523-3,N,2,3,1,0,0,0,2,1,0,삼성화재,031-487-7960,07:00~21:00,,37.3196889829,126.8298174240,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,산업지원본부,,경기도 안산시 단원구 초지동 666-2,N,3,3,1,1,0,0,3,0,0,산업진흥과,031-481-3275,09:00~18:00,,37.3210614169,126.8098396009,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,산단근로자복지관,경기도 안산시 단원구 산단로 112,경기도 안산시 단원구 원시동 782-9,N,2,2,1,0,0,0,2,0,0,산단근로자복지관,031-492-3590,09:00~18:00,,37.3052962008,126.7885102103,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,사랑의 병원,경기도 안산시 상록구 예술광장로 69,경기도 안산시 상록구 성포동 593-4,Y,1,0,1,1,0,0,0,2,0,사랑의 병원,031-439-3000,00:00~24:00,,37.3269215026,126.8449233010,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,DSA도금단지주유소,경기도 안산시 상록구 용담로 75,경기도 안산시 상록구 팔곡이동 70-3,N,2,2,0,0,0,0,2,0,0,DSA도금단지주유소,031-437-5189,00:00~24:00,,37.2870802939,126.8869534245,N,N,N,N,N,N,N,N,,2022-04-04
공중화장실,21세기병원,경기도 안산시 단원구 보화로 50,경기도 안산시 단원구 고잔동 616-3,N,2,3,1,1,0,0,3,1,0,21세기병원,031-482-0114,00:00~24:00,,37.3306872610,126.8316725345,N,N,N,N,N,N,N,N,,2022-04-04
